"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"CRIM1" 5.16798082364346e-29 0.494774678493438 0.607 0.647 1.03359616472869e-25 "4" "CRIM1"
"SESTD1.1" 8.2288200444549e-28 0.934778405480811 0.641 0.814 1.64576400889098e-24 "4" "SESTD1"
"IL7" 1.08082450354245e-27 0.616554827546664 0.465 0.548 2.16164900708489e-24 "4" "IL7"
"ADGRG6" 4.67143467100408e-27 0.785469660021879 0.649 0.71 9.34286934200816e-24 "4" "ADGRG6"
"NFIA" 6.63470470985656e-27 0.446674156701814 0.851 0.861 1.32694094197131e-23 "4" "NFIA"
"FAR2.1" 1.00828058533074e-26 -0.305814526637137 0.754 0.764 2.01656117066149e-23 "4" "FAR2"
"AC090630.1" 1.12829953025274e-26 -0.325163630838043 0.859 0.761 2.25659906050549e-23 "4" "AC090630.1"
"NEB" 2.76077665287691e-26 -0.319320154339053 0.731 0.636 5.52155330575381e-23 "4" "NEB"
"FCHO2" 4.51656320493034e-24 0.828450714012018 0.63 0.676 9.03312640986068e-21 "4" "FCHO2"
"UBC.1" 8.05883610337341e-24 0.429352940310999 0.674 0.644 1.61176722067468e-20 "4" "UBC"
"C15orf41" 7.84845198891815e-23 -0.289959704701692 0.425 0.451 1.56969039778363e-19 "4" "C15orf41"
"SDCBP.2" 1.02065479883902e-22 0.491904786607779 0.557 0.51 2.04130959767803e-19 "4" "SDCBP"
"NXN" 8.92578800593151e-22 -0.882597623354977 0.718 0.588 1.7851576011863e-18 "4" "NXN"
"CDK14.2" 9.1543956974637e-21 0.342950664342851 0.69 0.82 1.83087913949274e-17 "4" "CDK14"
"SETBP1" 6.57762471562262e-20 -0.418902446033748 0.794 0.608 1.31552494312452e-16 "4" "SETBP1"
"XACT.2" 7.1312792951551e-20 -1.32573372626283 0.579 0.529 1.42625585903102e-16 "4" "XACT"
"HAMP" 9.2737094884698e-18 -0.319617696909935 0.526 0.438 1.85474189769396e-14 "4" "HAMP"
"C12orf42.1" 3.26046039512849e-17 -0.36582390331976 0.759 0.553 6.52092079025698e-14 "4" "C12orf42"
"PLTP" 5.69289281742711e-16 0.434478724880274 0.465 0.5 1.13857856348542e-12 "4" "PLTP"
"SP140.1" 1.94498094131037e-14 -0.768587784887177 0.696 0.582 3.88996188262074e-11 "4" "SP140"
"APP" 2.4275775733941e-14 0.431643333103982 0.621 0.596 4.8551551467882e-11 "4" "APP"
"AC008591.1" 4.19331690533223e-14 -0.664616486921538 0.834 0.622 8.38663381066445e-11 "4" "AC008591.1"
"SH3RF3" 4.72001997579677e-14 0.329039288123273 0.923 0.871 9.44003995159354e-11 "4" "SH3RF3"
"SASH1.1" 1.10993362658783e-13 0.681453905320292 0.621 0.68 2.21986725317565e-10 "4" "SASH1"
"TSHZ3" 3.67562499037283e-13 0.926422342238139 0.537 0.553 7.35124998074566e-10 "4" "TSHZ3"
"NT5DC1" 1.10897845820464e-12 0.299348869411319 0.719 0.737 2.21795691640928e-09 "4" "NT5DC1"
"HSPA1A.1" 4.51643962400365e-12 0.540850862006779 0.419 0.462 9.0328792480073e-09 "4" "HSPA1A"
"B2M" 6.63380195016577e-12 0.394917740407328 0.56 0.508 1.32676039003315e-08 "4" "B2M"
"ADGRL2" 2.32885068978272e-11 0.302959225782544 0.527 0.599 4.65770137956544e-08 "4" "ADGRL2"
"TMTC2" 5.08367125193264e-11 0.37259365387454 0.474 0.416 1.01673425038653e-07 "4" "TMTC2"
"COBLL1" 5.13978542885438e-11 0.445211888919236 0.661 0.763 1.02795708577088e-07 "4" "COBLL1"
"GNA13" 1.09983514010007e-10 0.410466369332167 0.654 0.638 2.19967028020013e-07 "4" "GNA13"
"IL1RAP.1" 1.73750632292436e-10 -0.487834942212915 0.637 0.576 3.47501264584873e-07 "4" "IL1RAP"
"MYO1E.3" 1.90258322652096e-10 -0.431701208988789 0.941 0.912 3.80516645304192e-07 "4" "MYO1E"
"AGFG1" 1.42124173532337e-09 0.611801242520097 0.545 0.635 2.84248347064675e-06 "4" "AGFG1"
"USP53" 3.01760641648649e-09 -0.358538878025287 0.747 0.65 6.03521283297299e-06 "4" "USP53"
"ZNF331" 3.64612000288106e-09 0.287629430435569 0.557 0.496 7.29224000576211e-06 "4" "ZNF331"
"LINC01091.1" 3.69920694752322e-09 -0.608556570600795 0.658 0.559 7.39841389504644e-06 "4" "LINC01091"
"LITAF.3" 1.88386761962093e-08 0.602855994877363 0.682 0.734 3.76773523924187e-05 "4" "LITAF"
"CA8.1" 1.99336738940126e-08 -0.333741869642881 0.663 0.542 3.98673477880252e-05 "4" "CA8"
"TOX" 3.17504553382887e-08 0.373211051779785 0.586 0.592 6.35009106765774e-05 "4" "TOX"
"PAM" 6.96916358442968e-08 0.37529308848368 0.593 0.67 0.000139383271688594 "4" "PAM"
"MXD1" 7.45121543421654e-08 0.275496969515813 0.539 0.512 0.000149024308684331 "4" "MXD1"
"CSGALNACT1" 1.67465722331973e-07 0.309394729667881 0.849 0.795 0.000334931444663946 "4" "CSGALNACT1"
"RHOH" 2.38473959444126e-07 -0.518166495028685 0.417 0.429 0.000476947918888252 "4" "RHOH"
"PLEKHA5" 3.0824082178689e-07 0.303865381739221 0.791 0.798 0.00061648164357378 "4" "PLEKHA5"
"ARHGAP20" 1.32323703487344e-06 -0.501611145239154 0.887 0.687 0.00264647406974687 "4" "ARHGAP20"
"XBP1" 1.85041369184106e-06 0.284911763057809 0.525 0.488 0.00370082738368212 "4" "XBP1"
"IL12RB2" 3.43220327972463e-06 1.26396111754402 0.526 0.716 0.00686440655944927 "4" "IL12RB2"
"DOCK5" 3.50002241847259e-06 0.448873692763015 0.76 0.761 0.00700004483694517 "4" "DOCK5"
"SLC2A3" 3.66155795761482e-06 0.677465802139343 0.497 0.508 0.00732311591522964 "4" "SLC2A3"
"TPRG1.3" 8.70053605455394e-06 -0.291382373062773 0.796 0.851 0.0174010721091079 "4" "TPRG1"
"RBPJ" 2.88891940004696e-05 0.650348997329234 0.568 0.644 0.0577783880009391 "4" "RBPJ"
"LIPC.1" 4.56323089608882e-05 -0.649546179553602 0.78 0.568 0.0912646179217765 "4" "LIPC"
"CC2D2B" 6.62529861693536e-05 -0.484016419668396 0.65 0.568 0.132505972338707 "4" "CC2D2B"
"SMIM35.2" 0.000146343827431455 -0.36660877354512 0.621 0.512 0.29268765486291 "4" "SMIM35"
"APBA2" 0.000681413666172634 -0.374691262430427 0.459 0.439 1 "4" "APBA2"
"TXNIP" 0.00109054049250959 0.750852893474396 0.583 0.624 1 "4" "TXNIP"
"EIF4A3" 0.0018150472413774 0.30772019843829 0.578 0.581 1 "4" "EIF4A3"
"FCGBP" 0.00189198460493291 -0.360580534615016 0.594 0.52 1 "4" "FCGBP"
"ACSL1.2" 0.00280959475018834 0.326860768353449 0.546 0.536 1 "4" "ACSL1"
"FOXO3" 0.00729134055687271 0.28126292442279 0.727 0.732 1 "4" "FOXO3"
"AC009093.2.1" 0.00865268654803561 0.639224348215805 0.728 0.83 1 "4" "AC009093.2"
"NCAM2.1" 0 2.09598481302912 0.863 0.649 0 "5" "NCAM2"
"PTPRD" 0 1.98254158767449 0.845 0.685 0 "5" "PTPRD"
"RNF220" 0 1.8897425131848 0.865 0.62 0 "5" "RNF220"
"MAGI2.2" 0 1.88296587971415 0.909 0.795 0 "5" "MAGI2"
"SPOCK1" 0 1.86048209441626 0.845 0.577 0 "5" "SPOCK1"
"CTNNA3.2" 0 1.75230207878561 0.902 0.7 0 "5" "CTNNA3"
"PCDH9.4" 0 1.65149870401975 0.98 0.833 0 "5" "PCDH9"
"FRMD5" 0 1.64484643351969 0.837 0.503 0 "5" "FRMD5"
"AC233296.1" 0 1.60262790429355 0.983 0.679 0 "5" "AC233296.1"
"IL1RAPL1" 0 1.54457174818715 0.88 0.65 0 "5" "IL1RAPL1"
"RORA.2" 0 1.26181784560871 0.989 0.835 0 "5" "RORA"
"FGF14" 0 1.19801100204229 0.977 0.754 0 "5" "FGF14"
"AC104596.1" 0 1.11770639650438 0.902 0.685 0 "5" "AC104596.1"
"GRIA4" 0 1.09851924060723 0.853 0.681 0 "5" "GRIA4"
"ITSN1.3" 0 0.972913217924174 0.982 0.697 0 "5" "ITSN1"
"CACNA1C" 0 0.965452833051931 0.869 0.531 0 "5" "CACNA1C"
"PCDH7" 0 0.942809698237222 0.965 0.601 0 "5" "PCDH7"
"ERC2.2" 0 0.837790913893559 0.915 0.39 0 "5" "ERC2"
"PPM1L.1" 0 0.785189823443119 0.971 0.575 0 "5" "PPM1L"
"PRKG1.2" 0 0.782106696084984 0.996 0.896 0 "5" "PRKG1"
"LHFPL6.1" 0 0.768241574173168 0.906 0.633 0 "5" "LHFPL6"
"LINC01122" 0 0.768204609526255 0.868 0.412 0 "5" "LINC01122"
"SYT1.2" 0 0.737278483462818 0.98 0.642 0 "5" "SYT1"
"TMTC1.1" 0 0.707800458065926 0.99 0.84 0 "5" "TMTC1"
"SELENOP.5" 0 0.705465624838305 0.963 0.486 0 "5" "SELENOP"
"THRB.1" 0 0.687551329298275 0.982 0.586 0 "5" "THRB"
"MARK1" 0 0.685584424903538 0.966 0.691 0 "5" "MARK1"
"CSMD1" 0 0.685075936065124 0.937 0.607 0 "5" "CSMD1"
"GPC6.1" 0 0.666273121978593 0.996 0.914 0 "5" "GPC6"
"CHN1" 0 0.66536572550797 0.98 0.586 0 "5" "CHN1"
"BEND6" 0 0.658125739408898 0.898 0.649 0 "5" "BEND6"
"FAM135B" 0 0.628361747924104 0.985 0.706 0 "5" "FAM135B"
"HS2ST1" 0 0.62554321891793 0.967 0.537 0 "5" "HS2ST1"
"PCLO.1" 0 0.602863412611071 0.985 0.715 0 "5" "PCLO"
"COL4A2" 0 0.541887539290916 0.982 0.707 0 "5" "COL4A2"
"PDGFRB" 0 0.540207977336231 0.982 0.612 0 "5" "PDGFRB"
"CRIM1.1" 0 0.495248335396356 0.973 0.642 0 "5" "CRIM1"
"FBXO32" 0 0.493804083385555 0.284 0.798 0 "5" "FBXO32"
"KCNQ5" 0 0.493236911971337 0.98 0.684 0 "5" "KCNQ5"
"SOX2-OT" 0 0.484238442309525 0.974 0.476 0 "5" "SOX2-OT"
"LDB2" 0 0.481798546267477 0.974 0.751 0 "5" "LDB2"
"EBF1" 0 0.467506264545188 0.985 0.705 0 "5" "EBF1"
"SNED1.1" 0 0.465437245682891 0.987 0.848 0 "5" "SNED1"
"FSTL5.1" 0 0.442442747241562 0.968 0.657 0 "5" "FSTL5"
"PTH2R" 0 0.440330991002641 0.986 0.676 0 "5" "PTH2R"
"ADAM12" 0 0.437957479778763 0.22 0.752 0 "5" "ADAM12"
"TBC1D8" 0 0.437088143255596 0.965 0.58 0 "5" "TBC1D8"
"CRPPA" 0 0.431784157086565 0.96 0.543 0 "5" "CRPPA"
"FAM155A.1" 0 0.430648706754186 0.972 0.779 0 "5" "FAM155A"
"RIMS2" 0 0.428639102474307 0.969 0.632 0 "5" "RIMS2"
"GABRB1.1" 0 0.422451155939175 0.959 0.676 0 "5" "GABRB1"
"CLYBL" 0 0.42142816599515 0.975 0.671 0 "5" "CLYBL"
"ATP1A2.1" 0 0.420297909154969 0.966 0.752 0 "5" "ATP1A2"
"MID1" 0 0.41542310553685 0.965 0.68 0 "5" "MID1"
"ST8SIA5" 0 0.414822920212454 0.89 0.366 0 "5" "ST8SIA5"
"CHRM3" 0 0.413523604667903 0.985 0.806 0 "5" "CHRM3"
"CNTNAP5" 0 0.410872085253655 0.974 0.59 0 "5" "CNTNAP5"
"DLGAP1" 0 0.402874326352555 0.947 0.737 0 "5" "DLGAP1"
"AC073050.1.1" 0 0.3974662513862 0.975 0.711 0 "5" "AC073050.1"
"MYT1L" 0 0.396912977008738 0.958 0.479 0 "5" "MYT1L"
"SLIT3" 0 0.396102213228576 0.984 0.551 0 "5" "SLIT3"
"ZBTB7C" 0 0.386941439984156 0.984 0.651 0 "5" "ZBTB7C"
"PLCB4" 0 0.383624602055157 0.973 0.698 0 "5" "PLCB4"
"TPD52L1" 0 0.377534712407315 0.935 0.548 0 "5" "TPD52L1"
"CDH8" 0 0.364137933992849 0.116 0.713 0 "5" "CDH8"
"AL078459.1" 0 0.361224648926064 0.974 0.501 0 "5" "AL078459.1"
"LYPLAL1-DT" 0 0.359008434231198 0.952 0.49 0 "5" "LYPLAL1-DT"
"AL139383.1" 0 0.358933170909019 0.134 0.546 0 "5" "AL139383.1"
"RBMS3" 0 0.358702062093583 0.967 0.614 0 "5" "RBMS3"
"ANTXR2.1" 0 0.35603949485398 0.99 0.669 0 "5" "ANTXR2"
"KCNN3" 0 0.354126099922353 0.894 0.655 0 "5" "KCNN3"
"MND1" 0 0.35302278913942 0.983 0.656 0 "5" "MND1"
"RGS7" 0 0.350502141325574 0.928 0.618 0 "5" "RGS7"
"RNLS" 0 0.340719705874639 0.955 0.545 0 "5" "RNLS"
"AC090518.1" 0 0.333219054190207 0.917 0.482 0 "5" "AC090518.1"
"RUNX1T1" 0 0.33095819511325 0.981 0.767 0 "5" "RUNX1T1"
"TMEM232" 0 0.327661783357371 0.958 0.6 0 "5" "TMEM232"
"GRIP1" 0 0.321791567223507 0.921 0.447 0 "5" "GRIP1"
"GSTCD.1" 0 0.321576159691289 0.956 0.618 0 "5" "GSTCD"
"SNTG1" 0 0.318227832403234 0.975 0.566 0 "5" "SNTG1"
"H3F3B.1" 0 0.317503518063914 0.934 0.583 0 "5" "H3F3B"
"SYNE2" 0 0.310230490558544 0.977 0.747 0 "5" "SYNE2"
"ASIC2" 0 0.304736609016253 0.982 0.676 0 "5" "ASIC2"
"CTDSPL" 0 0.301456328499354 0.956 0.605 0 "5" "CTDSPL"
"PXDNL" 0 0.2999735359981 0.93 0.45 0 "5" "PXDNL"
"AL359644.1" 0 0.2932170770981 0.958 0.551 0 "5" "AL359644.1"
"LINC01515.1" 0 0.286293001736178 0.977 0.778 0 "5" "LINC01515"
"NECTIN3-AS1" 0 0.28523005402831 0.827 0.462 0 "5" "NECTIN3-AS1"
"KIRREL1" 0 0.282873955937211 0.985 0.812 0 "5" "KIRREL1"
"MCU" 0 0.28168149296792 0.947 0.645 0 "5" "MCU"
"NEBL.2" 0 0.278635592652189 0.982 0.717 0 "5" "NEBL"
"GRIK2" 0 0.278588891769432 0.946 0.565 0 "5" "GRIK2"
"CCSER1.1" 0 0.274543597460665 0.986 0.707 0 "5" "CCSER1"
"SH3GL2" 0 0.273571279996964 0.98 0.531 0 "5" "SH3GL2"
"CDON" 0 0.27204857089231 0.983 0.745 0 "5" "CDON"
"NR2F2-AS1" 0 0.270969146830708 0.979 0.68 0 "5" "NR2F2-AS1"
"SLIT2" 0 0.267638174116602 0.301 0.904 0 "5" "SLIT2"
"UPP2" 0 0.267444869625248 0.878 0.417 0 "5" "UPP2"
"COLEC12.4" 0 0.266193132659195 0.978 0.826 0 "5" "COLEC12"
"DGKI" 0 0.264949252125735 0.187 0.579 0 "5" "DGKI"
"CNTN1.1" 0 0.263299204918998 0.957 0.658 0 "5" "CNTN1"
"ZRANB2-AS2" 0 0.260788076923263 0.963 0.32 0 "5" "ZRANB2-AS2"
"CARMN" 0 0.25841094823396 0.977 0.644 0 "5" "CARMN"
"AL359232.1" 0 0.255761537877452 0.947 0.611 0 "5" "AL359232.1"
"AC109927.1" 0 0.253304354672426 0.115 0.422 0 "5" "AC109927.1"
"AC073332.1" 0 0.252301126584446 0.952 0.54 0 "5" "AC073332.1"
"AC093865.1" 0 0.2515333683239 0.974 0.508 0 "5" "AC093865.1"
"FAM78B" 0 0.250659153946077 0.964 0.511 0 "5" "FAM78B"
"AC104170.1" 0 0.250329959519157 0.853 0.531 0 "5" "AC104170.1"
"SLC38A6.4" 0 -0.255214250590396 0.209 0.706 0 "5" "SLC38A6"
"SPAG16" 0 -0.260839562928657 0.247 0.71 0 "5" "SPAG16"
"MGAT4C" 0 -0.265962774642838 0.204 0.735 0 "5" "MGAT4C"
"HTR7.1" 0 -0.269345895933452 0.101 0.644 0 "5" "HTR7"
"AC073529.1" 0 -0.269377217957369 0.086 0.513 0 "5" "AC073529.1"
"WWC1" 0 -0.269489232999751 0.051 0.506 0 "5" "WWC1"
"AC100849.1.2" 0 -0.292666523978524 0.092 0.731 0 "5" "AC100849.1"
"LINC00499" 0 -0.305779681224961 0.048 0.399 0 "5" "LINC00499"
"MIR3142HG" 0 -0.309953214901424 0.16 0.71 0 "5" "MIR3142HG"
"AC010997.3" 0 -0.326012255727412 0.048 0.359 0 "5" "AC010997.3"
"AL049828.1" 0 -0.335040821342666 0.081 0.475 0 "5" "AL049828.1"
"RPL28.3" 0 -0.346534982166127 0.15 0.537 0 "5" "RPL28"
"FGF13.5" 0 -0.36959510373266 0.92 0.635 0 "5" "FGF13"
"RPS25.1" 0 -0.384532827729254 0.105 0.531 0 "5" "RPS25"
"AL008633.1" 0 -0.412587752241687 0.054 0.544 0 "5" "AL008633.1"
"ZEB1-AS1.1" 0 -0.420964683847046 0.157 0.671 0 "5" "ZEB1-AS1"
"PDPN.2" 0 -0.489388474022292 0.105 0.655 0 "5" "PDPN"
"F13A1.5" 0 -0.490881521952723 0.982 0.611 0 "5" "F13A1"
"HSPB1.2" 0 -0.497423537122951 0.093 0.537 0 "5" "HSPB1"
"LDAH" 0 -0.503865018008057 0.15 0.68 0 "5" "LDAH"
"AL355838.1.1" 0 -0.515390146084787 0.057 0.563 0 "5" "AL355838.1"
"AC011586.2" 0 -0.564126211956861 0.032 0.38 0 "5" "AC011586.2"
"HPSE.1" 0 -0.681131307662554 0.067 0.647 0 "5" "HPSE"
"FLG-AS1" 0 -0.730502204165341 0.086 0.621 0 "5" "FLG-AS1"
"CA8.2" 0 -0.735743297814036 0.051 0.551 0 "5" "CA8"
"MORC1.2" 0 -0.745548321895564 0.142 0.831 0 "5" "MORC1"
"NFKB1" 0 -0.777176789642389 0.195 0.697 0 "5" "NFKB1"
"MAMDC2.3" 0 -0.777495608778596 0.422 0.79 0 "5" "MAMDC2"
"GRIN2A" 1.7556880411761e-305 0.870997681301141 0.845 0.629 3.51137608235219e-302 "5" "GRIN2A"
"SEMA5A.1" 5.68184781970176e-305 0.853071012012632 0.874 0.681 1.13636956394035e-301 "5" "SEMA5A"
"AC096564.1" 9.72657170397502e-304 0.66137559621626 0.209 0.514 1.945314340795e-300 "5" "AC096564.1"
"IL21R" 6.18963382255273e-300 -0.30903355375615 0.193 0.648 1.23792676451055e-296 "5" "IL21R"
"ADAM22" 2.78547301655588e-299 0.484425176256178 0.215 0.668 5.57094603311175e-296 "5" "ADAM22"
"AC098829.1" 5.91196715359922e-299 0.541211929598189 0.903 0.568 1.18239343071984e-295 "5" "AC098829.1"
"ZNF536" 2.85922474489025e-290 2.22983551482015 0.793 0.63 5.71844948978051e-287 "5" "ZNF536"
"CLIP4" 7.82688296835672e-288 1.21615753414955 0.9 0.699 1.56537659367134e-284 "5" "CLIP4"
"CECR2.3" 8.37941215188012e-287 1.33252888158485 0.882 0.526 1.67588243037602e-283 "5" "CECR2"
"FTH1.3" 2.03112035469465e-286 0.999857332455719 0.968 0.613 4.0622407093893e-283 "5" "FTH1"
"DPP6" 2.8430409429156e-285 2.08653472805111 0.901 0.732 5.6860818858312e-282 "5" "DPP6"
"LGR4" 1.02185674099268e-282 0.340668482721467 0.926 0.603 2.04371348198535e-279 "5" "LGR4"
"AGAP1.1" 2.90928004205247e-281 1.53905425766974 0.867 0.715 5.81856008410493e-278 "5" "AGAP1"
"CENPP.1" 3.17708257461071e-280 0.942570031899377 0.958 0.701 6.35416514922142e-277 "5" "CENPP"
"ALG14" 3.30206099688462e-279 0.501490646124911 0.871 0.544 6.60412199376924e-276 "5" "ALG14"
"PRKD1" 6.94767650978502e-279 0.835705562555304 0.927 0.775 1.389535301957e-275 "5" "PRKD1"
"PTPRG.4" 2.0834852186534e-275 -0.4663462369067 0.994 0.905 4.16697043730679e-272 "5" "PTPRG"
"CLEC2B.1" 1.16692376042216e-273 -0.363806716428906 0.106 0.582 2.33384752084433e-270 "5" "CLEC2B"
"CDHR3" 1.18166305596465e-272 -0.314971571560365 0.112 0.512 2.3633261119293e-269 "5" "CDHR3"
"IGF1R.1" 3.00921445991932e-270 1.48415571257294 0.957 0.582 6.01842891983864e-267 "5" "IGF1R"
"CADM2.3" 2.69341597701912e-269 1.65198855930714 0.876 0.729 5.38683195403825e-266 "5" "CADM2"
"ROR2" 1.44190249333236e-268 -0.269449981982375 0.068 0.515 2.88380498666471e-265 "5" "ROR2"
"PARD3.1" 1.76922622104249e-265 0.398371550542022 0.932 0.774 3.53845244208499e-262 "5" "PARD3"
"TOX.1" 1.76632563172546e-264 -0.290138156769222 0.147 0.595 3.53265126345093e-261 "5" "TOX"
"LRRC63" 8.74362589905591e-263 0.631975785876888 0.223 0.442 1.74872517981118e-259 "5" "LRRC63"
"LINC01146" 8.57126980005803e-262 -0.295893622815833 0.074 0.407 1.71425396001161e-258 "5" "LINC01146"
"FAM222A" 1.00523830626196e-261 0.937181238739232 0.222 0.355 2.01047661252393e-258 "5" "FAM222A"
"RNASE1.1" 4.25302774319171e-261 0.28711433456442 0.767 0.369 8.50605548638343e-258 "5" "RNASE1"
"ST18.1" 1.02333179946868e-259 1.38806972153104 0.797 0.629 2.04666359893737e-256 "5" "ST18"
"PPP2R2B.4" 9.63571170866669e-255 1.27462289475596 0.86 0.737 1.92714234173334e-251 "5" "PPP2R2B"
"PRTFDC1" 1.02140186818435e-253 0.442621990028554 0.243 0.645 2.04280373636869e-250 "5" "PRTFDC1"
"ADGRL3.2" 1.88808036518394e-253 1.95780912178101 0.873 0.734 3.77616073036787e-250 "5" "ADGRL3"
"NCAM1.2" 2.48589132667051e-252 1.71559344823419 0.808 0.718 4.97178265334103e-249 "5" "NCAM1"
"CALN1" 1.87020355805767e-251 1.29963934275066 0.809 0.457 3.74040711611533e-248 "5" "CALN1"
"OLFM2.1" 1.32155482751355e-250 -0.258219547292424 0.352 0.706 2.64310965502711e-247 "5" "OLFM2"
"SLC24A2" 1.33992285697903e-249 1.42243703996034 0.784 0.601 2.67984571395807e-246 "5" "SLC24A2"
"LIFR" 5.41987543074679e-249 1.46106865587809 0.862 0.657 1.08397508614936e-245 "5" "LIFR"
"PLEK" 4.37769211742978e-247 -0.251546025524908 0.956 0.678 8.75538423485956e-244 "5" "PLEK"
"TNFAIP8.1" 1.2993208140839e-243 -0.27462558460845 0.966 0.641 2.5986416281678e-240 "5" "TNFAIP8"
"GLCCI1" 9.50802789397776e-241 -0.879354893043513 0.406 0.811 1.90160557879555e-237 "5" "GLCCI1"
"ERVMER61-1" 3.14846890936702e-239 -0.293599608443485 0.122 0.558 6.29693781873403e-236 "5" "ERVMER61-1"
"CYP7B1" 2.26327956312327e-238 0.519672125945423 0.283 0.705 4.52655912624654e-235 "5" "CYP7B1"
"PHF21B" 8.10362488754366e-238 0.393762667446413 0.257 0.684 1.62072497750873e-234 "5" "PHF21B"
"OPALIN" 1.79562782373875e-237 0.63500109286473 0.242 0.519 3.5912556474775e-234 "5" "OPALIN"
"RPH3AL.1" 1.89901761225882e-234 -0.329500147068155 0.086 0.5 3.79803522451765e-231 "5" "RPH3AL"
"C5orf17" 9.62227506967609e-234 -0.367816888081082 0.228 0.55 1.92445501393522e-230 "5" "C5orf17"
"CHSY3.3" 1.07651037980192e-232 0.325485088492954 0.994 0.817 2.15302075960384e-229 "5" "CHSY3"
"ENTPD1-AS1.1" 1.57621626143444e-232 1.15814887678221 0.956 0.638 3.15243252286889e-229 "5" "ENTPD1-AS1"
"SH3TC2-DT" 1.75671053984283e-232 0.583480166960645 0.235 0.323 3.51342107968567e-229 "5" "SH3TC2-DT"
"PRKCE.3" 2.22587159647065e-232 0.977662710750485 0.974 0.72 4.4517431929413e-229 "5" "PRKCE"
"ZFHX4" 9.99871325911719e-232 0.646773386633159 0.25 0.618 1.99974265182344e-228 "5" "ZFHX4"
"AC007364.1" 1.66008427784329e-231 0.511376251696658 0.185 0.436 3.32016855568658e-228 "5" "AC007364.1"
"MAP3K8.1" 4.95869175127479e-230 -0.343104370836318 0.909 0.39 9.91738350254958e-227 "5" "MAP3K8"
"SP140.2" 3.41983369291977e-229 -0.317086797316064 0.933 0.585 6.83966738583953e-226 "5" "SP140"
"SLC13A3" 7.53165536392527e-227 0.699697454627986 0.243 0.471 1.50633107278505e-223 "5" "SLC13A3"
"TRAF3.2" 6.31103337213123e-226 -0.826901111842876 0.305 0.699 1.26220667442625e-222 "5" "TRAF3"
"HDX" 1.96812181915094e-225 -0.355844092800209 0.08 0.478 3.93624363830188e-222 "5" "HDX"
"NETO2" 5.16065476665129e-225 -0.304940076698628 0.097 0.578 1.03213095333026e-221 "5" "NETO2"
"GPR137C" 1.05535011691762e-224 0.427142662697019 0.257 0.666 2.11070023383525e-221 "5" "GPR137C"
"LRRC7" 2.63018610503654e-224 0.716844057345742 0.25 0.525 5.26037221007308e-221 "5" "LRRC7"
"ZNF704.1" 3.21052299594566e-224 2.20014603416484 0.8 0.681 6.42104599189131e-221 "5" "ZNF704"
"CHODL" 1.0769257332974e-223 0.414019809710102 0.272 0.597 2.15385146659481e-220 "5" "CHODL"
"P2RY14.1" 5.74832156717898e-223 -0.32064107557097 0.209 0.461 1.1496643134358e-219 "5" "P2RY14"
"SATB2" 1.25928950187586e-222 0.302626735712223 0.891 0.581 2.51857900375172e-219 "5" "SATB2"
"TMTC2.1" 6.37717477926755e-221 1.80889937947712 0.779 0.417 1.27543495585351e-217 "5" "TMTC2"
"MEIS1" 9.20827990056908e-221 0.712466484442512 0.193 0.362 1.84165598011382e-217 "5" "MEIS1"
"MAPK10.1" 1.07036218919328e-216 1.01900919049931 0.915 0.69 2.14072437838655e-213 "5" "MAPK10"
"TPD52" 3.27048120093906e-216 0.376873017554541 0.179 0.453 6.54096240187811e-213 "5" "TPD52"
"LINC02391.2" 8.50585617166008e-216 -0.3399876011083 0.947 0.635 1.70117123433202e-212 "5" "LINC02391"
"SLC38A1" 8.20490116290588e-215 0.256582511706666 0.373 0.781 1.64098023258118e-211 "5" "SLC38A1"
"VLDLR-AS1" 4.48325648808358e-212 0.36210466084912 0.234 0.494 8.96651297616716e-209 "5" "VLDLR-AS1"
"RHOH.1" 7.50084902262694e-212 -0.326251343477639 0.873 0.425 1.50016980452539e-208 "5" "RHOH"
"BMPR1B" 1.30412026294672e-210 -0.338420520777515 0.285 0.668 2.60824052589344e-207 "5" "BMPR1B"
"PELI2.1" 3.06013349216996e-210 -0.84892615627851 0.325 0.687 6.12026698433993e-207 "5" "PELI2"
"EPM2A.1" 1.631542677365e-209 0.453953246552218 0.866 0.565 3.26308535473001e-206 "5" "EPM2A"
"CEBPD.2" 5.59314819849853e-207 -0.27385496032305 0.916 0.52 1.11862963969971e-203 "5" "CEBPD"
"ADARB1.2" 2.5522971893561e-203 -0.385234021971327 0.538 0.78 5.10459437871219e-200 "5" "ADARB1"
"DLG2.3" 5.74684951824328e-203 0.998340080281275 0.888 0.757 1.14936990364866e-199 "5" "DLG2"
"AC092691.1.2" 7.77814909369658e-202 0.338223336724863 0.891 0.707 1.55562981873932e-198 "5" "AC092691.1"
"LINC01091.2" 3.166777009658e-198 -0.321243500988649 0.917 0.561 6.333554019316e-195 "5" "LINC01091"
"CLMN.1" 1.86882352468308e-197 1.64567601945405 0.744 0.58 3.73764704936617e-194 "5" "CLMN"
"SERPINE1.1" 2.43588409473533e-197 -0.422311987392013 0.07 0.408 4.87176818947066e-194 "5" "SERPINE1"
"ST6GAL1.2" 5.28275745333292e-197 -0.957723262098442 0.974 0.932 1.05655149066658e-193 "5" "ST6GAL1"
